,Unnamed: 0,file_name,ground_truth,word_lenth,transcribe_sentence,cer
2142,2142,eab1fee5fb3c1c0b16f51d906b3bcf90.wav,전자 영수증이 발급되니까 출장 경비 처리가 훨씬 쉽네요!,31, 언제 용수 중이 발급되니까 출장 경비 처리가 훨씬 쉽네요.,0.17391304347826086
2143,2143,61f350df5649b74f2ff9d12a2302f2ba.wav,원자력 안전 분야 최고 의사결정기구인 원안위에 구멍이 뻥뻥 뚫려있다.,38, 원자력 안전분야 최고 의사 결정기구인 원한위에 구멍이 뻥뻥 뚫려 있던 원자력 안전분야 최고 의사 결정기구인 원한위에 구멍이 뻥뻥,0.5
2144,2144,6f2851c8cb1574fc4f541a37be6f8c97.wav,그래서 나는 그들에게 관리인과 얘기해보라고 말했어요.,29, 그래서 나는 그들에게 관리인과 얘기해보라고 말했어요.,0.0
2145,2145,25a9b18cb675811028b0b8aaab68d70a.wav,그가 왜 축구를 왜 잘하느냐면 머리가 좋기 때문이야.,29, 그가 왜 축구를 왜 잘하는이냐면 머리가 좋기 때문이야,0.09090909090909091
2146,2146,8644e01398fe26d401ae8f99cc5cdc35.wav,이번에 돈을 많이 벌어서 그런지 웬일로 좋은 곳에서 회식을 다 하네.,38, 이번에 돈을 많이 벌어서 그런지 왠일로 좋은 곳에서 회식을 다하네,0.037037037037037035
2147,2147,3e2f67ae2586e10dcc25dbc2afb09610.wav,우리는 마스크로 선적할 수밖에 없습니다.,22, 우리는 마스크로 선적할 수밖에 없습니다.,0.0
2148,2148,84bc055a9cb0aca6e04fa2f76aaccda8.wav,그 사람은 안락의자에 앉았어요.,17, 그 사람은 알라그이자에 앉았어요.,0.2857142857142857
2149,2149,59937d023844d2d9d176ec998a2bb9eb.wav,검붉은 모반은 주위 피부와 대비되게 분홍빛이나 검붉은 색으로 크게 퍼진 모세 혈관을 의미해요.,52, 건불근 모바는 주위 피부와 대비되게 분홍빛이나 건불근 색으로 크게 퍼진 모색 혈관을 의미해요.,0.23076923076923078
2150,2150,97ed352dcc8902fad4c62c309f9f13a9.wav,저는 말랑말랑한 점토를 닮은 김수미입니다.,23, 저는 말랑말랑한 점토를 닮은 김수미입니다.,0.0
2151,2151,9b0dc0e3acedd1d650895f0ab03ba45b.wav,저에게는 그녀와 함께한 시간이 너무 짧았어요.,25, 그에는 근용화 한 피한 시간이 너무 짧았어요.,0.3684210526315789
2152,2152,d69d2a7209e5ada9130f0e9d6c4e1f58.wav,주임님이랑 같이 준비하면 빨리 끝낼 수 있을 것 같아요.,31, 유임님이랑 같이 준비하면 빨리 끝낼 수 있을 것 같아요,0.045454545454545456
2153,2153,b2d8cde7b93ae4a736623d4acb85e054.wav,나는 당신의 모든 후기가모든 후기들이 정확하다는 걸 믿을 수 없어!,37, 라는 당신의 모든 후기가 모든 후기들이 정확하다는 걸 믿을 수 없어.,0.037037037037037035
2154,2154,8b5e812f69dee45d947b18ea287622be.wav,근데 한국에 왔는데 한국 날씨가 제법 쌀쌀하네요.,27, 근데 한국에 왔는데 한국 날씨가 제법 쌀쌀하네요,0.0
2155,2155,b573dd4cc5f788b7c6644eb23eb6a9ea.wav,그 사람한테 핸드폰 쓰지 말라고 얘기하지 그랬어?,27, 그 사람한테 핸드폰 쓰지 말라고 얘기하지 그랬어,0.0
2156,2156,f11334f03283b188f69d1d505bd54d5f.wav,살아남은 모히칸 족의 일부는 델라웨어 족과 이로쿼이 연방 등 근처 부족으로 피난을 갔어.,49, 파란함은 모익한 쪽의 일부는 델라웨어 조과 이록화의 연방 등 근처 부족으로 피난을 갔어,0.2777777777777778
2157,2157,aee1a34d3deefbe46bd048fe4db9d63b.wav,어떻게 보면 한국의 의료보험은 미국과 영국식을 섞어 놓은 방식이에요.,38, 어떻게 보면 한국의 의료보험은 미국과 영국식을 섞어놓은 방식이에요.,0.0
2158,2158,eb766f09bc86ffa8bbb0aacb49503deb.wav,우리 처음 만났을 때 너는 왜 내 옆에 앉았었어?,27, 우리 처음 만났을 때 너는 왜 내 옆에 앉았었어?,0.0
2159,2159,9997ea1bcfa57f04534dc4149e6167b6.wav,당신은 부가 사람의 삶의 질을 향상한다고 생각합니까?,29, 당신은 부가 사람의 삶의지를 향상한다고 생각합니까?,0.09090909090909091
2160,2160,9396b799ccf5caa082d4f6bcfe4d1d44.wav,인생은 짧으니 후회할 짓 하지 말아요.,21, 인생은 짧은히 후회할지 하지 말아요,0.2
2161,2161,0910a6ef3f0bc338f7893d765fc3585e.wav,내가 신은 어그부츠와 내가 입은 외투를 당신이 싫어한다는 거 알아.,37, 내가시는 어급 후추와 내가이븐 왼투를 당신이 싫어한다는 거 알아.,0.2962962962962963
2162,2162,9d24a66b125aaceb92960311d0a92609.wav,한라수목원은 낮보다 저녁에 사람들이 더 많이 찾는다.,29, 살라스모거는 낫보다 저녁에 사람들이 더 많이 찾는다.,0.2727272727272727
2163,2163,e846ea37ff452b72d5c1a5fac33d4e9d.wav,죄송하지만 저희가 몇몇 공급업체로부터 여러 가지 상황에 대해서 조율 중에 이어서 수량이 나오지 않았어요.,58, 대송하지만 저희가 몇몇 공급 업체로부터 여러 가지 상황에 대해서 조율 중에 이어서 수량이 나오지 않았어요.,0.022727272727272728
2164,2164,766c1793e447d06b473b4360087c1fac.wav,저는 이 아이디어가 가장 좋다고 생각해요!,23, 저는 이 아이디어가 가장 좋다고 생각해요.,0.0
2165,2165,f20184666d7f40315f54573fcd3ca2d9.wav,그는 윤독 도서를 읽고 자기 생각을 얘기했어요.,26, 그러면 윤독 도설을 잃고 자기 생각을 얘기했어요.,0.25
2166,2166,6bd2a49443bba1d52a6ef2c06686ae03.wav,박물관 웹에 들어가서 확인해 보면 되지 않을까?,26, 악물관 외배에 들어가서 확인해 보면 되지 않을까?,0.15
2167,2167,92faefcf9cf3751e7c51a0463467fcd1.wav,나 밖에 더 있으면 감기에 걸릴 것 같아.,23, 나 밖에 더 있으면 감기에 걸릴 것 같아,0.0
2168,2168,5ce91ae2b6b9ada04ec35bcca0841a90.wav,지금 바로 꺼내드릴게요. 여기 앉아서 잠시만 기다려주세요.,32, 지금 바로 꺼내드릴게요. 여기 앉아서 잠시만 기다려주세요.,0.0
2169,2169,87daa44aa30dfeba4e142d1b9493ce7b.wav,여권 발급을 받고 싶은데 어디로 가야 발급을 받을 수 있나요?,34, 여권 발급을 받고 싶은데 어디로 가야 발급을 받을 수 있나요?,0.0
2170,2170,37f26d353318d246fe0c2651674d8013.wav,기계의 냉방기처럼 사는 것이 내 삶의 목표다.,25, 이 대회의 냉난방기처럼 사는 것이 내 삶의 목표다.,0.2
2171,2171,3a59d17d6e5a6f7f053e851c66d54853.wav,그건 우리가 수많은 음악가를 단 하나의 얇은 책으로 나타내려는 데서 오는 필요악이에요.,48, 그건 우리가 수많은 음악가를 단 하나의 얇은 책으로 나타내려는 데서 오는 필요하기에요.,0.05555555555555555
2172,2172,fde5d7ca235744080aafea96a499e6d0.wav,많은 사람들이 성형을 해서 본인의 매력을 잃기도 합니다.,31, 많은 사람들이 성형을 해서 본인의 매력을 일키도 합니다.,0.08695652173913043
2173,2173,ca794c3139fb92dcde66587f17e3cdd4.wav,좋은 생각이네요! 지금 당장 메일을 보내야겠어요.,27, 좋은 생각이네요. 지금 당장 메일을 보내야겠어요.,0.0
2174,2174,3aa552cff22ad99c574f2616f9317f22.wav,일반배송보다는 빠른 배송이 좀 더 빠르고 안전해요.,28, 일반 배송보다는 빠른 배송이 좀 더 빠르고 안전해요.,0.0
2175,2175,3660222bc4bbec01fc5a2d0f60959ea1.wav,회의에 지각하면 어떻게 얘기해야 해요?,21, 레이예 지각하면 어떻게 얘기해야 해요?,0.1875
2176,2176,7035198eeccf88e8501670db2508b48d.wav,침체돼 있던 교민사회는 대한독립이 가능하다는 희망을 품게 됐다.,35, 심체되었던 교민사회는 대한동립이 가능하다는 희망을 품계됐다.,0.18518518518518517
2177,2177,6b96cf002d176065b17babb93ebafc92.wav,웬일로 오늘은 니 차 운전 안 하고 버스를 다 타고 왔네?,32, 왠일로 오늘은 미차 운전 안 하고 어스를 다 타고 왔네,0.14285714285714285
2178,2178,a36dec0f293f56a8b83f92ba0e7c9151.wav,제 취미는 낚시와 기타연주입니다.,18, 배추미는 낚시와 기타 연주입니다.,0.14285714285714285
2179,2179,ad8a10ebbcec838c78e964c3ad1adab9.wav,당신은 제 요거트의 토핑을 더블로 얹어주시겠어요?,27, 당신은 제 요거트에 토핑을 더블로 얹어주시겠어요,0.047619047619047616
2180,2180,963bbd7794baedef2d9e6276ca852d2f.wav,조림 닭과 치즈 퐁듀를 맛볼 수 있는 닭 요리 전문점이야.,32, 도림닭과 치즈폭귀를 맛볼 수 있는 당룰이 전문점이야,0.2727272727272727
2181,2181,2c452e0ba6fe20c6c8cac10d68ed9159.wav,당신은 당신의 형과 매우 닮았습니다.,20, 당신은 당신의 형과 매우 닮았습니다.,0.0
2182,2182,9daa121fcaf547eda6b24ce9e9e17a5b.wav,서울역은 너무 넓어서 당신을 찾기가 어려워요.,25, 서울력은 너무 넓어서 당신을 찾기가 어려워요,0.05263157894736842
2183,2183,6b696c96fd1fd015eda766b37fc44972.wav,된장국을 만들 때는 물에 설탕을 넣고 끓여요.,25, 냉장고국을 만들 때는 물에 설탕을 넣고 끓여요,0.10526315789473684
2184,2184,8db4dde8b268419b73ed430123f57538.wav,중국은 이제 한국의 도움이 없어도 경제 운용에 불편함이 없다.,34, 중국은 이제 한국의 도움이 없어도 경제 운영에 불편함이 없다.,0.04
2185,2185,4946428977227fcdd38d217b329c631d.wav,몇가지 내용은 내 임의대로 넣었고 몇가지 내용은 뺐다.,30, 몇가지 내용은 의미대로 넣었고 몇가지 내용은 뺐다.,0.13636363636363635
2186,2186,aafea06671cd9f38a7061f457c097300.wav,너무 화장실 코앞인데 그냥 계산대 옆자리 앉자.,26, 너무 화장실이 코앞인데 그냥 계산대 옆자리에 앉아,0.14285714285714285
2187,2187,1bd97aa009cf67da15ca54421808687d.wav,가을 하늘은 언제 보아도 기분을 좋게 합니다!,25, 아울 하늘은 언제보하도 기분을 좋게 합니다,0.16666666666666666
2188,2188,4dc911903f2c3e9f83d57525febad0f8.wav,어머. 진짜? 그럼 진짜 징크스 맞네. 그럼 내일도 꼭 잊지 않고 흰색 바지 입고 와.,48, 어머 진짜? 그럼 진짜 진클 수 맞네 그럼 내일도 꼭 입지 않고 흰색 바지 입고 와,0.13333333333333333
2189,2189,d8471b9afae339f62a3e6718f8e28a09.wav,송도가 외자유치가 잘되는 편인데도 서울접근성 불편을 얘기한다.,34, 공독과 외자 유치가 잘 되는 편인데도 서울 접근성 불편을 얘기한다.,0.1111111111111111
2190,2190,9a41ce7d9728bc0e1824931ca517772d.wav,여기 플로리다주의 민주당원 그웬 그래햄씨도 이 물결에 참여했습니다.,37, 여기 플로리다즈의 민주당원 2NGMC도 이 물결에 참여했습니다.,0.2413793103448276
2191,2191,d76f5d460406a3a6a2cf30e1af2d5b40.wav,섞은 재료를 식빵 위에 골고루 발라주세요.,23, 턱근 대료를 식빵 위에 골고루 발라주세요,0.17647058823529413
2192,2192,51ef9cc692d53632d6f1c57f5664d2ab.wav,만약 한국에 가서 치료받을 의향이 있고 항공료를 준비할 수 있다면 치료받을 수 있는 병원을 알아보도록 하겠습니다.,63, 만약 한국에 가서 치료받을 의향이 있고 항공료를 준비할 수 있다면 치료받을 수 있는 병원을 알아보도록 하겠습니다.,0.0
2193,2193,dc4038d1cee6897f4ccacf3a737b811b.wav,이메일 스캔들 망령이 딸 이방카에게 옮겨붙은 꼴이 됐다.,31, 이메일 스캔들 막룡이 딸 이방카에게 옮겨부튼 꼬리됐다.,0.2608695652173913
2194,2194,0e643707141efc8807d263bc81d9c420.wav,우리의 생각은 넓어지고 자기성찰을 할 수 있다.,26, 우리의 생각은 넓어지고 자기 성찰을 할 수 있다.,0.0
2195,2195,7d6c7919991a2eba7e1c26eab9682d2b.wav,그래서 학원에서 혼자 독해를 하는 시간을 제일 싫어합니다.,32, 그래서 학원에서 혼자 도캐를 하는 시간을 제일 싫어합니다.,0.08333333333333333
2196,2196,08714bf0447031a98afb4b4c0ed135fc.wav,이 사진은 우리 서비스의 간략한 팁이야!,22, 이 사진은 우리 서비스의 갈리악한 TV야.,0.29411764705882354
2197,2197,5ae6ad36d38a0d86f38bd6ac9b106db7.wav,정부가 재정을 민간에 더 풀어도 별문제가 없을 것이라는 얘기다.,35, 경부가 제정을 민간에 덮어도 별 문제가 없을 것이라는 얘기다.,0.15384615384615385
2198,2198,cfd56bf42fdfe5e13e3455a6491e5223.wav,웹 뷰어가 다수화면표시상태로 멈춰있는 현상이 발생해요.,30, 외뼈가 다수 화면 표시 상태로 멈춰 있는 현상이 발생해요.,0.125
2199,2199,9b03a1452a6577d2e2ac5c9b2eb48b35.wav,당신은 망고 가격을 조금 깎아주실 수 있나요?,25, 당신은 망고 가격을 조금 깎아주실 수 있나요?,0.0
2200,2200,f0ba1f22cd0f0a0bba72b6c8a20d45f5.wav,나는 엄마 옆에 앉아 있었어요.,17, 나는 엄마 옆에 앉아 있었어요,0.0
2201,2201,971a8fb70c7c58db14ae4375219bba82.wav,한글은 읽는 법만 배우면 읽기 쉬워.,20, 한결은 잉는 번만 배우면 일기 쉬워,0.2857142857142857
2202,2202,9c65bedb81120a1c7208893fd62dd226.wav,저는 아침과 낮에는 학교에서 공부하고 바로 일을 하러 나가서 밤늦게 귀가를 하니 정상적인 삶을 살기가 불가능해요.,63, 저는 아침과 낮에는 학교에서 공부하고 바로 일을 하러 나가서 밤늦게 귀가를 하니 정상적인 삶을 사기가 불가능해요,0.02127659574468085
2203,2203,deb063629b3999c45318cf3fa33d39a3.wav,스마트폰으로 수신한 메시지에 대해 짧은 답변이 가능하다.,31, 스마트폰으로 수신한 메세지에 대해 짧은 답변이 가능하다.,0.041666666666666664
2204,2204,ab9125381b8aaf1f92fa22ba346e9421.wav,여야는 입원 중인 국회의장이 회복할 때까지 휴전하는 게 옳다.,34, 여야는 이번 주인 국회의장이 회복할 때까지 휴전하는 게 옳다.,0.12
2205,2205,545f5d24a3d9992f12571c5514a2cb49.wav,말씀하신 부분 이외에도 몇몇 추가 사항도 작성하였습니다.,31, 말씀하신 부분 이 외에도 몇몇 추가 사항도 작성하였습니다.,0.0
2206,2206,bf25fd5a57ce6286749006f7dcc6ebbe.wav,끝이란 말은 시작이 끝났다는 말과 같아.,22, 끝이란 말은 시작이 끝났다는 말과 가타.,0.125
2207,2207,cc183a6b9feba5d221ab274e3af65079.wav,그러면 처음 하는 것보다는 쉬울 테니 다행이네!,26, 그러면 처음 하는 것보다는 쉬울테니 다행이네,0.0
2208,2208,23d395e9904f8d0faeab99dfefd44a86.wav,무슨 일이 있었는지 나에게 얘기해 주겠니?,23, 무슨 일이 있었는지 나에게 얘기해 주겠니?,0.0
2209,2209,c8500ff1998ca829ecebb0a77aefa496.wav,이 점수가 그대로 결승점이 돼 박찬호는 패전투수가 됐다.,31, 이 점수가 그대로 결승점이래 박찬호는 폐전투수가 됐다.,0.08695652173913043
2210,2210,b87891a37d5a83831ffb72fab30a3891.wav,한국에서는 대북협상에 훼방을 놓는다는 시각도 있다.,28, 한국에서는 대북혁상의 회방을 놓는다는 시각도 있다.,0.13636363636363635
2211,2211,4aa901337221d84db29f33d60aeff1e5.wav,곰 인형과 함께 앉아 있는 아이는 창문 밖의 푸른 하늘을 보고 있습니다.,40, 고민영과 함께 앉아 있는 아이는 창문 밖의 푸른 하늘을 보고 있습니다.,0.10714285714285714
2212,2212,9f913767cc73ac50361f2ebf35876821.wav,받으시는 분 성함 및 홍콩 유선 연락처 그리고 택배를 받으실 주소를 알려주시겠습니까?,47, 받으시는 분 청합 및 홍콩 유선 연락처 그리고 택배를 받으실 주소를 알려주시겠습니까,0.05714285714285714
2213,2213,47a33a393e869ad5b235493ada98de2f.wav,매일 자신의 삶에 반성하는 시간을 갖는 사람들은 신중하기 때문에 기본적으로 큰 실수를 저지를 가능성이 매우 적습니다.,65, 매일 자신의 삶에 반성하는 시간을 갖는 사람들은 신중하기 때문에 기본적으로 큰 실수를 저지를 가능성이 매우 적습니다.,0.0
2214,2214,e6eb1d7df7cf409d19ed4970225dd736.wav,너와 보낸 시간이 너무 짧아서 아쉽다.,21, 노화분의 시간이 너무 짧아서 아쉽다.,0.26666666666666666
2215,2215,8f08ffca9f9abe3f70edd89e40e42d80.wav,당신은 나에게 연락하기 싫어한다는 거 알고 있다.,27, 당신은 나에게 연락하기 싫어한다는 거 알고 있다.,0.0
2216,2216,ebdb4df9ec77e92f0faa63f2de7088f5.wav,요즘 내가 돈이 없어서 너한테 갈 차비가 없어.,26, 요즘 내가 돈이 없어서 너한테 갈 차비가 없어,0.0
2217,2217,ab104c8097b7c01a89eb68378a29b8fc.wav,나는 웨스틴 조선 호텔에서 높은 수준의 서비스를 배워서 와인에 대한 전문적인 지식을 갖춘 소믈리에가 되고 싶어.,62, 나는 웨스턴 조선 호텔에서 높은 수준의 서비스를 배워서 와인에 대한 전문적인 지식을 갖춘 소물리에가 되고 싶어,0.043478260869565216
2218,2218,c1818a681bbe272b16afd33220dae3d3.wav,근데 이 셔츠 어디서 샀는지 모르겠어! 왜냐면 선물 받았거든요?,35, 근데 이 셔츠 어디서 샀는지 모르겠어 왜냐하면 선물 받았거든요,0.038461538461538464
2219,2219,494de7bad40e9ad51400794dbe0f454d.wav,영국에서 한 살짜리 아기가 가족의 뽀뽀 한 번으로 나흘 동안 죽음의 문턱을 오가다 겨우 살아났다.,54, 영국에서 한 살차이 아기가 가족의 뽀뽀 한 번으로 나을 동안 죽음의 문턱을 오가다 겨우 살아났다.,0.07692307692307693
